start_time,away_team,away_team_score,home_team,home_team_score
2003-10-29 00:00:00+00:00,MIAMI HEAT,74,PHILADELPHIA 76ERS,89
2003-10-29 01:00:00+00:00,PHOENIX SUNS,82,SAN ANTONIO SPURS,83
2003-10-29 03:30:00+00:00,DALLAS MAVERICKS,93,LOS ANGELES LAKERS,109
2003-10-30 00:00:00+00:00,MIAMI HEAT,75,BOSTON CELTICS,98
2003-10-30 01:00:00+00:00,INDIANA PACERS,89,DETROIT PISTONS,87
2003-10-30 01:00:00+00:00,NEW JERSEY NETS,87,TORONTO RAPTORS,90
2003-10-30 01:00:00+00:00,MILWAUKEE BUCKS,89,MINNESOTA TIMBERWOLVES,95
2003-10-30 01:00:00+00:00,ATLANTA HAWKS,83,NEW ORLEANS HORNETS,88
2003-10-30 01:00:00+00:00,ORLANDO MAGIC,85,NEW YORK KNICKS,83
2003-10-30 01:30:00+00:00,WASHINGTON WIZARDS,99,CHICAGO BULLS,74
2003-10-30 02:00:00+00:00,PORTLAND TRAIL BLAZERS,92,UTAH JAZZ,99
2003-10-30 02:00:00+00:00,SAN ANTONIO SPURS,72,DENVER NUGGETS,80
2003-10-30 03:30:00+00:00,CLEVELAND CAVALIERS,92,SACRAMENTO KINGS,106
2003-10-30 03:30:00+00:00,DALLAS MAVERICKS,95,GOLDEN STATE WARRIORS,87
2003-10-30 10:30:00+00:00,LOS ANGELES CLIPPERS,100,SEATTLE SUPERSONICS,109
2003-10-31 00:00:00+00:00,NEW ORLEANS HORNETS,100,ORLANDO MAGIC,98
2003-10-31 01:00:00+00:00,DENVER NUGGETS,85,HOUSTON ROCKETS,102
2003-10-31 03:30:00+00:00,CLEVELAND CAVALIERS,86,PHOENIX SUNS,95
2003-11-01 00:00:00+00:00,WASHINGTON WIZARDS,79,TORONTO RAPTORS,82
2003-11-01 00:30:00+00:00,MILWAUKEE BUCKS,93,INDIANA PACERS,79
2003-11-01 00:30:00+00:00,DETROIT PISTONS,93,MIAMI HEAT,81
2003-11-01 01:00:00+00:00,BOSTON CELTICS,93,MEMPHIS GRIZZLIES,91
2003-11-01 01:00:00+00:00,MINNESOTA TIMBERWOLVES,61,NEW JERSEY NETS,84
2003-11-01 01:30:00+00:00,ATLANTA HAWKS,94,CHICAGO BULLS,100
2003-11-01 03:00:00+00:00,SEATTLE SUPERSONICS,124,LOS ANGELES CLIPPERS,105
2003-11-01 03:30:00+00:00,PHILADELPHIA 76ERS,89,SACRAMENTO KINGS,100
2003-11-02 00:00:00+00:00,INDIANA PACERS,103,ATLANTA HAWKS,99
2003-11-02 00:00:00+00:00,DETROIT PISTONS,96,ORLANDO MAGIC,85
2003-11-02 00:00:00+00:00,NEW JERSEY NETS,98,WASHINGTON WIZARDS,85
2003-11-02 01:00:00+00:00,TORONTO RAPTORS,56,MINNESOTA TIMBERWOLVES,73
2003-11-02 01:00:00+00:00,BOSTON CELTICS,90,NEW ORLEANS HORNETS,97
2003-11-02 01:30:00+00:00,UTAH JAZZ,102,DALLAS MAVERICKS,127
2003-11-02 01:30:00+00:00,MEMPHIS GRIZZLIES,79,HOUSTON ROCKETS,71
2003-11-02 01:30:00+00:00,CHICAGO BULLS,68,MILWAUKEE BUCKS,98
2003-11-02 01:30:00+00:00,NEW YORK KNICKS,74,SAN ANTONIO SPURS,86
2003-11-02 02:00:00+00:00,SACRAMENTO KINGS,88,DENVER NUGGETS,109
2003-11-02 02:00:00+00:00,LOS ANGELES LAKERS,103,PHOENIX SUNS,99
2003-11-02 03:00:00+00:00,CLEVELAND CAVALIERS,85,PORTLAND TRAIL BLAZERS,104
2003-11-02 03:30:00+00:00,PHILADELPHIA 76ERS,90,GOLDEN STATE WARRIORS,104
2003-11-03 02:30:00+00:00,GOLDEN STATE WARRIORS,72,LOS ANGELES LAKERS,87
2003-11-04 00:00:00+00:00,NEW YORK KNICKS,75,ORLANDO MAGIC,68
2003-11-04 00:30:00+00:00,NEW ORLEANS HORNETS,80,ATLANTA HAWKS,90
2003-11-04 01:00:00+00:00,SAN ANTONIO SPURS,80,MEMPHIS GRIZZLIES,88
2003-11-04 01:30:00+00:00,HOUSTON ROCKETS,98,CHICAGO BULLS,66
2003-11-04 01:30:00+00:00,MIAMI HEAT,93,DALLAS MAVERICKS,103
2003-11-04 02:00:00+00:00,MINNESOTA TIMBERWOLVES,88,UTAH JAZZ,93
2003-11-04 03:00:00+00:00,PHILADELPHIA 76ERS,94,PORTLAND TRAIL BLAZERS,83
2003-11-05 00:00:00+00:00,DENVER NUGGETS,60,INDIANA PACERS,71
2003-11-05 00:30:00+00:00,HOUSTON ROCKETS,86,NEW JERSEY NETS,75
2003-11-05 01:00:00+00:00,LOS ANGELES LAKERS,113,MILWAUKEE BUCKS,107
2003-11-05 01:30:00+00:00,MIAMI HEAT,73,SAN ANTONIO SPURS,80
2003-11-06 00:00:00+00:00,CHICAGO BULLS,106,ORLANDO MAGIC,100
2003-11-06 00:00:00+00:00,NEW ORLEANS HORNETS,106,PHILADELPHIA 76ERS,99
2003-11-06 00:00:00+00:00,DALLAS MAVERICKS,90,WASHINGTON WIZARDS,100
2003-11-06 00:30:00+00:00,BOSTON CELTICS,88,DETROIT PISTONS,96
2003-11-06 00:30:00+00:00,MILWAUKEE BUCKS,106,NEW YORK KNICKS,90
2003-11-06 01:00:00+00:00,DENVER NUGGETS,93,CLEVELAND CAVALIERS,89
2003-11-06 01:00:00+00:00,SACRAMENTO KINGS,125,MINNESOTA TIMBERWOLVES,121
2003-11-06 02:00:00+00:00,PHOENIX SUNS,80,UTAH JAZZ,91
2003-11-06 03:30:00+00:00,ATLANTA HAWKS,72,GOLDEN STATE WARRIORS,99
2003-11-06 03:30:00+00:00,MEMPHIS GRIZZLIES,87,PORTLAND TRAIL BLAZERS,93
2003-11-07 00:00:00+00:00,INDIANA PACERS,87,NEW JERSEY NETS,81
2003-11-07 01:00:00+00:00,DALLAS MAVERICKS,71,TORONTO RAPTORS,77
2003-11-07 02:30:00+00:00,LOS ANGELES LAKERS,120,SAN ANTONIO SPURS,117
2003-11-08 00:00:00+00:00,TORONTO RAPTORS,60,WASHINGTON WIZARDS,86
2003-11-08 00:30:00+00:00,NEW JERSEY NETS,94,BOSTON CELTICS,87
2003-11-08 00:30:00+00:00,CLEVELAND CAVALIERS,90,INDIANA PACERS,91
2003-11-08 00:30:00+00:00,SACRAMENTO KINGS,111,NEW YORK KNICKS,114
2003-11-08 01:00:00+00:00,MILWAUKEE BUCKS,99,DETROIT PISTONS,105
2003-11-08 01:00:00+00:00,LOS ANGELES LAKERS,95,NEW ORLEANS HORNETS,114
2003-11-08 01:00:00+00:00,MINNESOTA TIMBERWOLVES,100,ORLANDO MAGIC,71
2003-11-08 01:30:00+00:00,PHILADELPHIA 76ERS,106,CHICAGO BULLS,85
2003-11-08 02:00:00+00:00,LOS ANGELES CLIPPERS,104,DENVER NUGGETS,102
2003-11-08 02:00:00+00:00,MEMPHIS GRIZZLIES,88,PHOENIX SUNS,96
2003-11-08 03:30:00+00:00,UTAH JAZZ,89,GOLDEN STATE WARRIORS,95
2003-11-08 03:30:00+00:00,PORTLAND TRAIL BLAZERS,82,SEATTLE SUPERSONICS,100
2003-11-09 00:30:00+00:00,WASHINGTON WIZARDS,98,CLEVELAND CAVALIERS,111
2003-11-09 00:30:00+00:00,MINNESOTA TIMBERWOLVES,88,MIAMI HEAT,79
2003-11-09 01:00:00+00:00,CHICAGO BULLS,109,NEW ORLEANS HORNETS,106
2003-11-09 01:30:00+00:00,ORLANDO MAGIC,86,HOUSTON ROCKETS,96
2003-11-09 01:30:00+00:00,NEW YORK KNICKS,87,MILWAUKEE BUCKS,90
2003-11-09 01:30:00+00:00,DALLAS MAVERICKS,81,SAN ANTONIO SPURS,78
2003-11-09 02:00:00+00:00,MEMPHIS GRIZZLIES,89,UTAH JAZZ,96
2003-11-09 03:00:00+00:00,ATLANTA HAWKS,83,PORTLAND TRAIL BLAZERS,90
2003-11-09 17:30:00+00:00,DENVER NUGGETS,76,TORONTO RAPTORS,89
2003-11-09 23:00:00+00:00,SACRAMENTO KINGS,82,BOSTON CELTICS,91
2003-11-09 23:00:00+00:00,NEW JERSEY NETS,84,DETROIT PISTONS,98
2003-11-09 23:00:00+00:00,INDIANA PACERS,85,PHILADELPHIA 76ERS,74
2003-11-10 02:00:00+00:00,ATLANTA HAWKS,91,SEATTLE SUPERSONICS,81
2003-11-11 00:00:00+00:00,NEW YORK KNICKS,80,CLEVELAND CAVALIERS,94
2003-11-11 01:00:00+00:00,LOS ANGELES LAKERS,95,MEMPHIS GRIZZLIES,105
2003-11-11 01:00:00+00:00,UTAH JAZZ,78,SAN ANTONIO SPURS,87
2003-11-11 01:30:00+00:00,DENVER NUGGETS,105,CHICAGO BULLS,97
2003-11-11 03:30:00+00:00,PHOENIX SUNS,99,GOLDEN STATE WARRIORS,96
2003-11-12 00:00:00+00:00,BOSTON CELTICS,78,INDIANA PACERS,76
2003-11-12 00:00:00+00:00,PHILADELPHIA 76ERS,112,WASHINGTON WIZARDS,105
2003-11-12 01:00:00+00:00,SEATTLE SUPERSONICS,89,MINNESOTA TIMBERWOLVES,87
2003-11-12 01:30:00+00:00,NEW ORLEANS HORNETS,97,DALLAS MAVERICKS,125
2003-11-12 01:30:00+00:00,MIAMI HEAT,70,HOUSTON ROCKETS,90
2003-11-12 03:00:00+00:00,TORONTO RAPTORS,80,PORTLAND TRAIL BLAZERS,83
2003-11-12 03:00:00+00:00,DETROIT PISTONS,91,SACRAMENTO KINGS,97
2003-11-12 03:30:00+00:00,ATLANTA HAWKS,103,LOS ANGELES CLIPPERS,115
2003-11-13 00:00:00+00:00,CHICAGO BULLS,89,BOSTON CELTICS,82
2003-11-13 00:00:00+00:00,SAN ANTONIO SPURS,85,NEW JERSEY NETS,71
2003-11-13 00:00:00+00:00,MEMPHIS GRIZZLIES,107,ORLANDO MAGIC,97
2003-11-13 00:30:00+00:00,CLEVELAND CAVALIERS,83,MIAMI HEAT,88
2003-11-13 01:00:00+00:00,SEATTLE SUPERSONICS,104,MILWAUKEE BUCKS,99
2003-11-13 01:00:00+00:00,UTAH JAZZ,89,NEW ORLEANS HORNETS,96
2003-11-13 02:00:00+00:00,ATLANTA HAWKS,99,PHOENIX SUNS,94
2003-11-13 02:30:00+00:00,DETROIT PISTONS,85,GOLDEN STATE WARRIORS,87
2003-11-13 03:30:00+00:00,TORONTO RAPTORS,79,LOS ANGELES LAKERS,94
2003-11-14 00:30:00+00:00,HOUSTON ROCKETS,86,DALLAS MAVERICKS,97
2003-11-14 01:30:00+00:00,MINNESOTA TIMBERWOLVES,92,CHICAGO BULLS,89
2003-11-14 03:00:00+00:00,SACRAMENTO KINGS,110,PORTLAND TRAIL BLAZERS,112
2003-11-15 00:30:00+00:00,CLEVELAND CAVALIERS,82,BOSTON CELTICS,91
2003-11-15 00:30:00+00:00,SEATTLE SUPERSONICS,78,INDIANA PACERS,101
2003-11-15 00:30:00+00:00,WASHINGTON WIZARDS,101,MIAMI HEAT,105
2003-11-15 00:30:00+00:00,NEW YORK KNICKS,80,NEW JERSEY NETS,85
2003-11-15 01:00:00+00:00,UTAH JAZZ,85,MINNESOTA TIMBERWOLVES,77
2003-11-15 01:00:00+00:00,SAN ANTONIO SPURS,96,PHILADELPHIA 76ERS,100
2003-11-15 01:30:00+00:00,PHOENIX SUNS,85,HOUSTON ROCKETS,90
2003-11-15 03:00:00+00:00,TORONTO RAPTORS,64,SACRAMENTO KINGS,94
2003-11-15 03:30:00+00:00,ORLANDO MAGIC,101,DENVER NUGGETS,106
2003-11-15 03:30:00+00:00,LOS ANGELES CLIPPERS,104,GOLDEN STATE WARRIORS,98
2003-11-15 03:30:00+00:00,DETROIT PISTONS,89,LOS ANGELES LAKERS,94
2003-11-16 00:00:00+00:00,NEW JERSEY NETS,100,ATLANTA HAWKS,85
2003-11-16 00:00:00+00:00,SAN ANTONIO SPURS,95,WASHINGTON WIZARDS,71
2003-11-16 00:30:00+00:00,PHILADELPHIA 76ERS,88,CLEVELAND CAVALIERS,91
2003-11-16 00:30:00+00:00,INDIANA PACERS,95,NEW YORK KNICKS,94
2003-11-16 01:00:00+00:00,DALLAS MAVERICKS,101,MEMPHIS GRIZZLIES,108
2003-11-16 01:00:00+00:00,PORTLAND TRAIL BLAZERS,79,NEW ORLEANS HORNETS,101
2003-11-16 01:30:00+00:00,SEATTLE SUPERSONICS,98,CHICAGO BULLS,90
2003-11-16 01:30:00+00:00,UTAH JAZZ,95,MILWAUKEE BUCKS,100
2003-11-16 02:00:00+00:00,DETROIT PISTONS,100,PHOENIX SUNS,91
2003-11-16 03:30:00+00:00,ORLANDO MAGIC,92,LOS ANGELES CLIPPERS,95
2003-11-16 18:00:00+00:00,HOUSTON ROCKETS,97,TORONTO RAPTORS,101
2003-11-17 00:00:00+00:00,GOLDEN STATE WARRIORS,104,SACRAMENTO KINGS,106
2003-11-17 02:30:00+00:00,MIAMI HEAT,77,LOS ANGELES LAKERS,99
2003-11-18 00:00:00+00:00,HOUSTON ROCKETS,74,PHILADELPHIA 76ERS,66
2003-11-18 00:30:00+00:00,WASHINGTON WIZARDS,106,ATLANTA HAWKS,97
2003-11-18 00:30:00+00:00,BOSTON CELTICS,86,NEW YORK KNICKS,89
2003-11-18 01:30:00+00:00,PORTLAND TRAIL BLAZERS,98,DALLAS MAVERICKS,105
2003-11-18 02:00:00+00:00,ORLANDO MAGIC,88,UTAH JAZZ,90
2003-11-19 00:00:00+00:00,LOS ANGELES CLIPPERS,95,CLEVELAND CAVALIERS,103
2003-11-19 00:30:00+00:00,LOS ANGELES LAKERS,96,DETROIT PISTONS,106
2003-11-19 00:30:00+00:00,NEW ORLEANS HORNETS,88,NEW JERSEY NETS,85
2003-11-19 01:00:00+00:00,ATLANTA HAWKS,101,MILWAUKEE BUCKS,93
2003-11-19 01:00:00+00:00,DENVER NUGGETS,76,MINNESOTA TIMBERWOLVES,89
2003-11-19 01:30:00+00:00,GOLDEN STATE WARRIORS,81,SAN ANTONIO SPURS,94
2003-11-19 02:00:00+00:00,CHICAGO BULLS,82,PHOENIX SUNS,95
2003-11-19 03:00:00+00:00,MIAMI HEAT,105,SEATTLE SUPERSONICS,98
2003-11-20 00:00:00+00:00,NEW ORLEANS HORNETS,81,BOSTON CELTICS,73
2003-11-20 00:00:00+00:00,LOS ANGELES CLIPPERS,78,INDIANA PACERS,91
2003-11-20 00:00:00+00:00,PHILADELPHIA 76ERS,81,TORONTO RAPTORS,75
2003-11-20 00:00:00+00:00,CLEVELAND CAVALIERS,95,WASHINGTON WIZARDS,106
2003-11-20 00:30:00+00:00,LOS ANGELES LAKERS,104,NEW YORK KNICKS,83
2003-11-20 01:30:00+00:00,GOLDEN STATE WARRIORS,83,HOUSTON ROCKETS,85
2003-11-20 02:00:00+00:00,MILWAUKEE BUCKS,86,DENVER NUGGETS,94
2003-11-20 02:00:00+00:00,DETROIT PISTONS,99,MEMPHIS GRIZZLIES,92
2003-11-20 02:00:00+00:00,SACRAMENTO KINGS,118,UTAH JAZZ,110
2003-11-20 03:00:00+00:00,MIAMI HEAT,93,PORTLAND TRAIL BLAZERS,94
2003-11-21 00:30:00+00:00,SAN ANTONIO SPURS,92,DALLAS MAVERICKS,95
2003-11-21 03:00:00+00:00,ORLANDO MAGIC,89,PHOENIX SUNS,96
2003-11-22 00:00:00+00:00,BOSTON CELTICS,85,PHILADELPHIA 76ERS,87
2003-11-22 01:00:00+00:00,MINNESOTA TIMBERWOLVES,97,CLEVELAND CAVALIERS,83
2003-11-22 01:00:00+00:00,NEW YORK KNICKS,85,DETROIT PISTONS,94
2003-11-22 01:00:00+00:00,INDIANA PACERS,76,NEW ORLEANS HORNETS,75
2003-11-22 01:30:00+00:00,ATLANTA HAWKS,75,SAN ANTONIO SPURS,114
2003-11-22 02:00:00+00:00,WASHINGTON WIZARDS,87,DENVER NUGGETS,108
2003-11-22 02:00:00+00:00,MILWAUKEE BUCKS,90,UTAH JAZZ,99
2003-11-22 03:00:00+00:00,ORLANDO MAGIC,92,SACRAMENTO KINGS,122
2003-11-22 03:30:00+00:00,MIAMI HEAT,91,GOLDEN STATE WARRIORS,101
2003-11-22 03:30:00+00:00,CHICAGO BULLS,94,LOS ANGELES LAKERS,101
2003-11-22 03:30:00+00:00,HOUSTON ROCKETS,78,PORTLAND TRAIL BLAZERS,85
2003-11-22 03:30:00+00:00,MEMPHIS GRIZZLIES,98,SEATTLE SUPERSONICS,97
2003-11-22 18:00:00+00:00,TORONTO RAPTORS,81,NEW JERSEY NETS,80
2003-11-23 00:00:00+00:00,CLEVELAND CAVALIERS,83,ATLANTA HAWKS,92
2003-11-23 00:30:00+00:00,PHILADELPHIA 76ERS,88,NEW YORK KNICKS,99
2003-11-23 01:00:00+00:00,LOS ANGELES CLIPPERS,91,MINNESOTA TIMBERWOLVES,103
2003-11-23 01:30:00+00:00,DENVER NUGGETS,101,DALLAS MAVERICKS,115
2003-11-23 02:00:00+00:00,MIAMI HEAT,98,PHOENIX SUNS,100
2003-11-23 18:00:00+00:00,MILWAUKEE BUCKS,82,TORONTO RAPTORS,62
2003-11-23 23:00:00+00:00,NEW ORLEANS HORNETS,81,DETROIT PISTONS,80
2003-11-24 01:00:00+00:00,CHICAGO BULLS,99,SACRAMENTO KINGS,110
2003-11-24 02:00:00+00:00,PORTLAND TRAIL BLAZERS,72,GOLDEN STATE WARRIORS,78
2003-11-24 02:00:00+00:00,WASHINGTON WIZARDS,85,SEATTLE SUPERSONICS,88
2003-11-24 02:30:00+00:00,MEMPHIS GRIZZLIES,89,LOS ANGELES LAKERS,121
2003-11-25 00:00:00+00:00,NEW YORK KNICKS,94,BOSTON CELTICS,88
2003-11-25 00:00:00+00:00,INDIANA PACERS,89,ORLANDO MAGIC,78
2003-11-25 00:30:00+00:00,DETROIT PISTONS,94,ATLANTA HAWKS,89
2003-11-25 03:30:00+00:00,HOUSTON ROCKETS,105,LOS ANGELES CLIPPERS,90
2003-11-26 00:00:00+00:00,MINNESOTA TIMBERWOLVES,75,INDIANA PACERS,98
2003-11-26 00:30:00+00:00,NEW ORLEANS HORNETS,87,MIAMI HEAT,91
2003-11-26 01:00:00+00:00,PHILADELPHIA 76ERS,91,MILWAUKEE BUCKS,95
2003-11-26 01:30:00+00:00,CHICAGO BULLS,98,DALLAS MAVERICKS,124
2003-11-26 02:00:00+00:00,PHOENIX SUNS,80,DENVER NUGGETS,110
2003-11-26 03:00:00+00:00,WASHINGTON WIZARDS,81,PORTLAND TRAIL BLAZERS,80
2003-11-26 03:00:00+00:00,MEMPHIS GRIZZLIES,89,SACRAMENTO KINGS,109
2003-11-26 03:00:00+00:00,NEW JERSEY NETS,93,SEATTLE SUPERSONICS,70
2003-11-27 00:00:00+00:00,BOSTON CELTICS,94,ORLANDO MAGIC,92
2003-11-27 00:00:00+00:00,DETROIT PISTONS,86,PHILADELPHIA 76ERS,90
2003-11-27 00:30:00+00:00,TORONTO RAPTORS,99,ATLANTA HAWKS,97
2003-11-27 01:00:00+00:00,NEW YORK KNICKS,97,MINNESOTA TIMBERWOLVES,92
2003-11-27 01:00:00+00:00,CLEVELAND CAVALIERS,72,NEW ORLEANS HORNETS,82
2003-11-27 01:30:00+00:00,CHICAGO BULLS,98,SAN ANTONIO SPURS,109
2003-11-27 02:00:00+00:00,DALLAS MAVERICKS,90,PHOENIX SUNS,121
2003-11-27 02:00:00+00:00,HOUSTON ROCKETS,76,UTAH JAZZ,83
2003-11-27 03:30:00+00:00,WASHINGTON WIZARDS,99,LOS ANGELES LAKERS,120
2003-11-28 00:30:00+00:00,NEW YORK KNICKS,70,INDIANA PACERS,93
2003-11-28 03:00:00+00:00,NEW JERSEY NETS,102,LOS ANGELES CLIPPERS,96
2003-11-29 00:30:00+00:00,MIAMI HEAT,83,ATLANTA HAWKS,95
2003-11-29 00:30:00+00:00,MILWAUKEE BUCKS,96,BOSTON CELTICS,106
2003-11-29 01:00:00+00:00,CLEVELAND CAVALIERS,88,DETROIT PISTONS,92
2003-11-29 01:00:00+00:00,PHILADELPHIA 76ERS,77,INDIANA PACERS,90
2003-11-29 01:00:00+00:00,MINNESOTA TIMBERWOLVES,102,MEMPHIS GRIZZLIES,98
2003-11-29 01:00:00+00:00,TORONTO RAPTORS,87,ORLANDO MAGIC,86
2003-11-29 02:00:00+00:00,DALLAS MAVERICKS,103,DENVER NUGGETS,113
2003-11-29 02:00:00+00:00,GOLDEN STATE WARRIORS,92,PHOENIX SUNS,83
2003-11-29 02:00:00+00:00,SEATTLE SUPERSONICS,81,UTAH JAZZ,98
2003-11-29 03:00:00+00:00,NEW JERSEY NETS,93,PORTLAND TRAIL BLAZERS,97
2003-11-29 03:00:00+00:00,HOUSTON ROCKETS,74,SACRAMENTO KINGS,103
2003-11-29 03:30:00+00:00,SAN ANTONIO SPURS,87,LOS ANGELES LAKERS,103
2003-11-29 18:00:00+00:00,NEW ORLEANS HORNETS,74,NEW YORK KNICKS,79
2003-11-30 00:00:00+00:00,ATLANTA HAWKS,86,PHILADELPHIA 76ERS,98
2003-11-30 00:00:00+00:00,DETROIT PISTONS,80,WASHINGTON WIZARDS,69
2003-11-30 00:30:00+00:00,MEMPHIS GRIZZLIES,122,CLEVELAND CAVALIERS,115
2003-11-30 00:30:00+00:00,TORONTO RAPTORS,66,MIAMI HEAT,78
2003-11-30 01:30:00+00:00,MINNESOTA TIMBERWOLVES,88,DALLAS MAVERICKS,92
2003-11-30 02:00:00+00:00,BOSTON CELTICS,94,MILWAUKEE BUCKS,100
2003-11-30 03:00:00+00:00,HOUSTON ROCKETS,88,SEATTLE SUPERSONICS,95
2003-11-30 03:30:00+00:00,SAN ANTONIO SPURS,89,GOLDEN STATE WARRIORS,91
2003-11-30 03:30:00+00:00,DENVER NUGGETS,98,LOS ANGELES CLIPPERS,86
2003-12-01 02:00:00+00:00,NEW JERSEY NETS,92,SACRAMENTO KINGS,105
2003-12-01 02:30:00+00:00,INDIANA PACERS,77,LOS ANGELES LAKERS,99
2003-12-02 00:00:00+00:00,MEMPHIS GRIZZLIES,96,BOSTON CELTICS,89
2003-12-02 00:30:00+00:00,DETROIT PISTONS,79,NEW YORK KNICKS,78
2003-12-02 01:30:00+00:00,MILWAUKEE BUCKS,87,CHICAGO BULLS,97
2003-12-02 02:00:00+00:00,INDIANA PACERS,89,PHOENIX SUNS,82
2003-12-02 02:00:00+00:00,NEW JERSEY NETS,84,UTAH JAZZ,91
2003-12-02 03:30:00+00:00,SAN ANTONIO SPURS,83,LOS ANGELES CLIPPERS,91
2003-12-03 00:00:00+00:00,NEW ORLEANS HORNETS,100,ORLANDO MAGIC,91
2003-12-03 00:00:00+00:00,TORONTO RAPTORS,95,PHILADELPHIA 76ERS,88
2003-12-03 00:30:00+00:00,MILWAUKEE BUCKS,106,ATLANTA HAWKS,94
2003-12-03 01:30:00+00:00,WASHINGTON WIZARDS,72,DALLAS MAVERICKS,97
2003-12-03 02:00:00+00:00,CLEVELAND CAVALIERS,103,DENVER NUGGETS,115
2003-12-04 00:00:00+00:00,BOSTON CELTICS,95,TORONTO RAPTORS,105
2003-12-04 00:30:00+00:00,MIAMI HEAT,73,DETROIT PISTONS,87
2003-12-04 00:30:00+00:00,MEMPHIS GRIZZLIES,96,NEW JERSEY NETS,93
2003-12-04 01:00:00+00:00,ORLANDO MAGIC,91,NEW ORLEANS HORNETS,106
2003-12-04 01:30:00+00:00,UTAH JAZZ,101,HOUSTON ROCKETS,107
2003-12-04 01:30:00+00:00,LOS ANGELES LAKERS,90,SAN ANTONIO SPURS,86
2003-12-04 02:00:00+00:00,MINNESOTA TIMBERWOLVES,92,PHOENIX SUNS,79
2003-12-04 03:00:00+00:00,INDIANA PACERS,95,PORTLAND TRAIL BLAZERS,97
2003-12-04 03:00:00+00:00,NEW YORK KNICKS,87,SEATTLE SUPERSONICS,95
